DateTime,Avrist Ada Kas Mutiara,Batavia Dana Kas Maxima,Batavia Dana Obligasi Ultima,BATAVIA DANA SAHAM,BATAVIA DANA SAHAM SYARIAH,BNI-AM DANA LANCAR SYARIAH,BNI-AM DANA LIKUID,REKSA DANA BNI-AM DANA PENDAPATAN TETAP MAKARA INVESTASI,BNI-AM DANA PENDAPATAN TETAP SYARIAH ARDHANI,BNI-AM Dana Saham Inspiring Equity Fund,BNI-AM Indeks IDX30,Avrist Ada Saham Blue Safir,ITB Harmoni BNI-AM,BNI-AM Mahogany,SYARIAH BNP PARIBAS CAKRA SYARIAH USD KELAS RK1,BNP PARIBAS EKUITAS,BNP Paribas Greater China Equity Syariah USD Kelas RK1,BNP PARIBAS INFRASTRUKTUR PLUS,BNP Paribas Omega,BNP PARIBAS PESONA,BNP Paribas Pesona Syariah,Reksa Dana BNP Paribas Prima II Kelas RK1,AVRIST BALANCED AMAR SYARIAH,BNP PARIBAS PRIMA USD,BNP PARIBAS RUPIAH PLUS,BNP PARIBAS SOLARIS,BNP Paribas Sri Kehati,DANAMAS RUPIAH PLUS,DANAMAS STABIL,DANAREKSA INDEKS SYARIAH,DANAREKSA MAWAR KONSUMER 10 KELAS A,Danareksa Melati Pendapatan Utama,DANAREKSA SERUNI PASAR UANG II,Avrist IDX30,DANAREKSA SERUNI PASAR UANG III,Reksa Dana Eastspring IDR Fixed Income Fund Kelas A,Reksa Dana Eastspring Investments Cash Reserve Kelas A,EASTSPRING INVESTMENTS VALUE DISCOVERY KELAS A,EASTSPRING INVESTMENTS YIELD DISCOVERY KELAS A,Eastspring Syariah Fixed Income Amanah Kelas A,Eastspring Syariah Greater China Equity USD Kelas A,Jarvis Balanced Fund,Jarvis Money Market Fund,MAJORIS OBLIGASI UTAMA INDONESIA,AVRIST PRIME BOND FUND,Majoris Pasar Uang Syariah Indonesia,MAJORIS SAHAM ALOKASI DINAMIK INDONESIA,Majoris Sukuk Negara Indonesia,MAKARA PRIMA,Mandiri Indeks FTSE Indonesia ESG Kelas A,MANDIRI INVESTA ATRAKTIF-SYARIAH,MANDIRI INVESTA DANA SYARIAH,Mandiri Investa Syariah Berimbang,Mandiri Investasi Obligasi Nasional,Mandiri Pasar Uang Syariah Ekstra,BAHANA DANA LIKUID,Manulife Dana Kas II Kelas A,Manulife Dana Kas Syariah,REKSA DANA MANULIFE DANA SAHAM KELAS A,MANULIFE OBLIGASI NEGARA INDONESIA II KELAS A,MANULIFE OBLIGASI UNGGULAN KELAS A,MANULIFE SAHAM ANDALAN,Reksa Dana Manulife Syariah Sektoral Amanah Kelas A,MANULIFE USD FIXED INCOME KELAS A,PRINCIPAL CASH FUND,Principal Index IDX30 Kelas O,Bahana Likuid Syariah Kelas G,PRINCIPAL ISLAMIC EQUITY GROWTH SYARIAH,PRINCIPAL TOTAL RETURN BOND FUND,SCHRODER 90 PLUS EQUITY FUND,SCHRODER DANA ISTIMEWA,Schroder dana Likuid,Schroder Dana Likuid Syariah,SCHRODER DANA MANTAP PLUS II,SCHRODER DYNAMIC BALANCED FUND,SYARIAH SCHRODER GLOBAL SHARIA EQUITY FUND (USD),SCHRODER SYARIAH BALANCED FUND,REKSA DANA SYARIAH BAHANA MES SYARIAH FUND KELAS G,SCHRODER USD BOND FUND,SIMAS SAHAM UNGGULAN,Simas Satu,SIMAS SYARIAH UNGGULAN,REKSA DANA SUCORINVEST BOND FUND,SUCORINVEST EQUITY FUND,SUCORINVEST FLEXI FUND,SUCORINVEST MAXI FUND,SUCORINVEST MONEY MARKET FUND,SUCORINVEST SHARIA EQUITY FUND,Bahana Primavera 99 Kelas G,Sucorinvest Sharia Money Market Fund,Sucorinvest Sharia Sukuk Fund,Sucorinvest Stable Fund,TRAM CONSUMPTION PLUS KELAS A,TRAM INFRASTRUCTURE PLUS,TRAM STRATEGIC PLUS,TRIM Dana Tetap 2,TRIM Kapital,TRIM KAPITAL PLUS,ABF INDONESIA BOND INDEX FUND
2021-08-22,1274.92,1599.56,2928.57,55103.11,1581.74,1578.76,1692.31,1231.7281,1444.17,921.7694,790.99,919.96,1280.343,837.04,1.7633,16248.08,0.9322,2676.36,1667.59,24014.05,2209.71,2773.43,999.25,1.3545,2276.42,1967.99,853.21,1535.7792,4007.6424,2228.25,1452.4612,1697.2509,1592.9374,837.72,1541.8661,1549.54,1536.12,1281.22,1641.4,1338.32,1.022776,2015.43,1125.85,1430.8476,1619.86,1185.4041,878.9806,1271.5125,2922.5196,,907.0,3925.89,3462.46,1112.07,1105.1543,1662.64,1600.09,1153.02,11051.22,2639.37,3014.43,2501.91,3338.27,1.2346,1656.22,1202.77,1058.63,1133.26,2670.87,1803.64,6481.4,1475.38,1052.8761,2970.8,1446.84,1.6601,2336.45,1371.69,1.7016,1273.0469,6888.9373,564.927,1527.11,2151.43,5465.05,1608.02,1586.11,1811.93,1074.03,1203.34,,1140.86,1664.46,1181.81,1794.91,2738.4495,10005.7841,3616.4862,46190.2869
2021-08-29,1275.5549999999998,1600.3200000000002,2941.075,54914.740000000005,1584.25,1579.36,1692.9,1234.0841,1454.125,919.1597,782.52,911.885,1289.9753999999998,843.585,1.77455,16153.155,0.9433,2657.06,1675.24,23935.715,2222.415,2793.965,998.125,1.35205,2277.025,1958.935,844.38,1536.96155,4011.29905,2221.665,1439.3271,1714.1343,1593.64635,830.77,1542.763,1562.04,1536.62,1264.815,1647.86,1344.905,1.078008,1997.555,1126.535,1447.67175,1636.1950000000002,1186.35045,875.307,1278.51735,2956.3106500000004,,905.87,3936.05,3471.555,1109.205,1105.7071999999998,1663.325,1600.99,1153.51,10912.02,2663.57,3022.955,2473.295,3339.65,1.2342,1657.02,1192.725,1059.18,1128.625,2673.8450000000003,1815.71,6562.82,1475.765,1053.2654,3001.2200000000003,1455.065,1.66545,2346.8050000000003,1379.5300000000002,1.69875,1270.7944,6897.10145,568.6411,1539.955,2143.675,5448.4,1601.64,1587.63,1804.135,1065.21,1204.3200000000002,,1142.55,1654.845,1173.02,1812.75,2753.19675,9940.19035,3590.79355,46577.23605
2021-09-05,1276.28,1601.19,2945.49,56178.47,1623.26,1580.23,1693.75,1235.7493,1453.99,948.8829,808.38,938.36,1293.6078,859.9,1.7904,16624.04,0.9762,2724.53,1677.69,24488.67,2280.46,2800.1,1011.25,1.3578,2277.65,2023.51,868.03,1538.3215,4015.5841,2274.79,1466.3069,1721.2788,1594.8526,856.78,1544.3348,1566.38,1537.09,1288.15,1648.67,1344.76,1.108086,2008.16,1127.25,1454.301,1641.35,1187.427,900.4857,1277.2874,2969.8223,,927.16,3938.22,3478.92,1108.95,1106.1816,1664.19,1601.97,1153.92,11196.44,2671.88,3024.61,2500.53,3438.05,1.2361,1658.03,1230.18,1059.72,1146.19,2678.79,1851.35,6758.52,1476.1,1053.4229,3009.8,1485.93,1.687,2386.79,1380.12,1.7047,1301.1611,7141.8348,583.2537,1545.95,2208.89,5446.53,1603.32,1589.26,1832.83,1102.51,1205.53,,1144.41,1694.01,1197.54,1820.16,2759.0602,10088.764,3646.0661,46713.2176
2021-09-12,1276.935,1601.94,2936.2,55886.005000000005,1631.835,1580.675,1694.215,1235.4004,1453.665,947.3193,802.98,937.375,1293.6358,847.73,1.7693,16628.985,0.9808,2715.53,1677.05,24471.975,2286.615,2799.04,1006.965,1.35865,2278.23,2034.065,863.635,1539.4979,4019.374,2260.78,1457.0247,1719.7804,1595.4669,852.665,1545.3182,1566.155,1537.5,1269.325,1648.285,1342.95,1.118688,1946.58,1127.85,1452.8119,1640.085,1188.5114,892.8165,1275.20475,2965.85725,,920.275,3935.315,3476.065,1107.815,1106.59415,1664.965,1602.715,1154.415,11106.145,2671.41,3026.27,2479.505,3452.125,1.23615,1658.85,1227.92,1060.25,1143.745,2677.995,1850.775,6784.68,1476.535,1053.8205,3008.435,1488.01,1.668,2396.04,1380.005,1.7050999999999998,1301.00245,7151.7320500000005,585.6572,1545.44,2218.065,5477.695,1613.885,1590.6,1849.36,1103.78,1206.505,,1146.05,1673.48,1178.61,1819.85,2758.7246,9921.95025,3587.0314,46713.46325
2021-09-19,1277.66,1602.8,2941.93,56359.62,1641.86,1581.33,1694.81,1234.7127,1456.02,948.2102,797.89,929.51,1297.8143,865.4,1.756,16635.61,0.9614,2716.48,1681.13,24683.32,2316.15,2805.08,1007.95,1.3591,2278.81,2053.28,852.47,1540.86,4023.7388,2269.27,1477.162,1722.9168,1596.3402,845.43,1546.5423,1569.42,1537.91,1275.24,1651.05,1344.91,1.078847,2029.01,1128.51,1455.5726,1644.32,1189.7726,897.4025,1276.8764,2972.8714,,934.1,3941.39,3483.0,1104.28,1107.0349,1665.79,1603.54,1154.95,11018.39,2674.79,2966.53,2494.75,3468.45,1.2363,1659.68,1213.04,1060.77,1150.57,2682.57,1863.25,6839.32,1476.75,1054.5074,3016.25,1491.06,1.6593,2402.1,1382.25,1.7047,1361.6463,7265.4463,590.3064,1548.73,2192.07,5477.55,1594.37,1592.2,1859.33,1091.72,1207.57,,1147.65,1686.84,1190.54,1825.04,2762.7404,10004.5631,3620.3233,46825.7529
2021-09-26,1278.28,1603.54,2938.585,56297.895,1638.6950000000002,1582.63,1696.6950000000002,1236.2097,1455.6799999999998,945.5441,791.83,927.64,1293.8519,857.4549999999999,1.76395,16678.285,0.9403,2719.665,1679.66,24712.88,2322.9,2798.61,1007.355,1.35285,2279.32,2074.665,857.56,1542.03745,4027.53185,2259.96,1482.0393,1716.4495,1596.9004,846.94,1547.5817000000002,1565.265,1538.375,1278.055,1647.915,1344.77,1.05158,2017.365,1129.07,1448.7951,1638.985,1190.86105,898.67085,1276.66775,2959.8724,,933.215,3943.26,3479.75,1099.125,1107.46625,1666.525,1604.19,1155.59,10926.68,2668.94,2965.625,2459.545,3451.335,1.2341,1660.6750000000002,1217.06,1061.28,1147.5500000000002,2663.63,1865.385,6849.33,1477.11,1054.4979,3008.305,1496.5549999999998,1.65585,2405.08,1380.61,1.69875,1351.598,7264.73725,588.22335,1546.19,2193.52,5489.780000000001,1581.94,1593.575,1869.985,1087.52,1208.49,,1149.42,1685.335,1189.495,1817.24,2760.00885,9948.7122,3604.57195,46720.94695
2021-10-03,1279.17,1604.4,2935.66,56269.47,1647.98,1582.93,1697.13,1236.2786,1454.85,972.3491,809.8,950.55,1289.0138,863.75,1.7166,16782.11,0.9288,2753.47,1677.23,24714.75,2326.13,2790.04,1013.31,1.3451,2279.82,2124.58,882.92,1543.3986,4031.9154,2279.57,1500.4346,1706.8671,1598.0976,868.06,1549.0574,1560.01,1538.48,1284.82,1646.42,1344.1,1.040137,1964.66,1129.65,1441.332,1633.15,1192.0334,903.5664,1273.6757,2943.6106,,931.84,3942.87,3474.47,1092.05,1108.0412,1667.38,1605.0,1156.06,11114.56,2660.26,2963.64,2471.19,3511.8,1.2311,1661.34,1245.1,1061.82,1156.91,2649.73,1862.68,6872.01,1477.14,1054.6231,2933.09,1498.91,1.6039,2411.5,1380.02,1.689,1351.3296,7374.0671,595.8519,1543.92,2316.9,5505.84,1635.88,1595.16,1976.01,1108.62,1209.54,,1150.92,1684.52,1193.66,1807.15,2754.1596,9992.4184,3617.1731,46591.5849
2021-10-10,1279.79,1605.135,2927.745,57672.205,1696.395,1583.865,1697.745,1238.4926,1457.355,1022.8629,859.63,998.105,1287.94225,889.13,1.7269,17320.845,0.9374,2833.1400000000003,1679.215,25251.565,2370.145,2788.375,1033.09,1.33555,2280.23,2170.4,943.615,1544.57885,4035.7374,2365.82,1557.4412,1700.80515,1598.656,913.525,1549.8245000000002,1557.635,1538.78,1303.1750000000002,1647.895,1346.21,1.045554,1903.335,1130.215,1435.50825,1631.145,1192.6605,940.61185,1277.7154999999998,2938.3897,,955.13,3948.28,3491.645,1077.4,1108.4137999999998,1668.105,1605.565,1156.34,11486.67,2655.7200000000003,2967.665,2490.45,3579.645,1.22635,1662.13,1310.31,1062.34,1195.395,2653.04,1913.25,6978.81,1477.1950000000002,1054.6314,2931.065,1543.06,1.60425,2455.505,1380.87,1.6778,1394.32025,7547.99555,616.6193000000001,1541.755,2425.545,5590.955,1695.89,1596.585,2069.515,1171.25,1210.51,,1152.54,1729.35,1213.105,1800.37,2751.9746,10219.15955,3701.5643,46559.1652
2021-10-17,1280.3,1605.92,2936.87,59411.22,1748.6,1584.94,1698.81,1236.1564,1463.3,1056.6552,888.05,1039.94,1292.7426,918.87,1.754,17909.59,0.9583,2918.22,1683.9,25955.17,2424.95,2801.97,1049.19,1.3382,2280.79,2205.52,990.74,1545.9425,4040.1504,2433.25,1613.8777,1713.7177,1599.3919,952.04,1550.745,1564.76,1539.25,1351.66,1652.67,1349.75,1.067973,1888.6,1130.88,1444.5679,1638.58,1193.4519,972.4755,1281.3656,2956.3209,,957.15,3953.08,3494.73,1080.22,1109.0961,1668.97,1606.33,1156.85,11957.86,2667.85,2973.46,2545.2,3657.99,1.2258,1663.35,1365.45,1062.86,1228.88,2657.7,1973.11,7171.62,1477.61,1054.6997,2947.78,1587.04,1.6365,2503.86,1383.59,1.6725,1428.2232,7719.8469,631.3619,1548.35,2507.02,5566.57,1701.36,1598.25,2103.05,1216.79,1211.6,,1154.09,1774.89,1244.49,1811.07,2763.3056,10498.1522,3810.6776,46760.8481
2021-10-24,1280.97,1606.615,2939.205,59850.015,1737.2199999999998,1585.895,1699.995,1237.9874,1464.17,1056.4163,885.92,1038.035,1293.109,920.42,1.7631,17924.105,0.9795,2917.705,1684.5,26068.935,2430.585,2802.485,1045.365,1.33635,2281.335,2195.435,987.785,1547.127,4043.96545,2413.155,1608.4427500000002,1714.53125,1600.1381,949.055,1551.7855,1565.09,1539.8,1353.65,1640.495,1350.69,1.099771,1895.35,1131.46,1444.581,1638.8049999999998,1194.2174,973.35665,1281.3549,2956.2325,,954.875,3956.535,3496.42,1075.675,1109.53915,1669.745,1606.995,1157.3449999999998,11885.135,2667.62,2975.7250000000004,2515.24,3640.74,1.2246,1664.235,1361.045,1063.43,1223.56,2661.665,1977.12,7133.17,1478.25,1055.1945,2948.335,1584.575,1.6545999999999998,2494.3,1386.07,1.67095,1436.75955,7696.0612,623.9332999999999,1550.125,2512.835,5590.845,1707.225,1599.705,2080.69,1216.35,1212.585,,1155.72,1785.735,1252.46,1811.925,2765.10585,10541.9611,3826.7438,46802.48425
2021-10-31,1281.71,1607.43,2941.42,59285.73,1713.28,1586.27,1700.5,1238.4995,1466.01,1042.7409,869.67,1018.05,1294.6997,911.07,1.7853,17697.39,0.9693,2867.14,1686.36,25804.58,2414.1,2806.66,1035.08,1.3406,2281.95,2163.9,969.79,1548.4919,4048.3756,2367.01,1585.9566,1722.3613,1600.8214,932.67,1552.554,1569.08,1540.0,1329.56,1640.92,1351.7,1.087085,1932.11,1132.09,1450.1517,1640.8,1195.3492,958.7928,1282.2999,2964.3659,,953.21,3959.22,3496.67,1087.71,1110.0015,1670.57,1607.75,1157.58,11758.59,2675.46,2976.32,2524.79,3596.44,1.2254,1664.98,1337.37,1063.95,1214.74,2662.89,1949.95,7002.78,1478.11,1055.2314,2953.73,1563.72,1.6706,2468.24,1386.97,1.6733,1411.4257,7616.4716,614.0576,1556.45,2461.55,5548.73,1671.71,1601.4,2044.7,1195.72,1213.77,1000.0,1157.38,1767.72,1240.86,1820.58,2768.9593,10387.4155,3760.9918,46923.0681
2021-11-07,1282.38,1608.125,2937.245,59002.850000000006,1714.455,1586.87,1700.985,1238.8881,1468.01,1037.2016,864.35,1014.82,1294.45215,901.195,1.81365,17632.85,0.961,2857.61,1686.31,25688.145,2411.6800000000003,2805.8050000000003,1032.81,1.34055,2282.44,2152.895,965.88,1549.65895,4052.1747,2357.0,1578.1751,1723.6932000000002,1601.4583,926.745,1553.54805,1569.58,1540.1799999999998,1320.59,1640.405,1353.54,1.08346,1917.21,1132.62,1450.38415,1639.65,1196.61155,954.80555,1285.5300000000002,2962.94805,,948.935,3965.16,3502.1800000000003,1093.615,1110.28575,1671.245,1608.27,1157.925,11671.765,2676.78,2978.57,2487.245,3587.05,1.22555,1665.65,1329.09,1064.47,1208.15,2662.135,1941.765,6977.625,1477.935,1055.2703,2954.135,1556.64,1.69035,2460.435,1394.0500000000002,1.67325,1413.7654,7633.22905,615.7234,1557.13,2450.715,5568.475,1683.085,1602.745,2056.895,1190.09,1214.72,1001.29,1158.93,1757.195,1234.19,1821.94,2772.68665,10333.546450000002,3738.38435,46982.4353
2021-11-14,1283.15,1608.95,2937.34,59171.96,1709.18,1587.33,1702.01,1235.4368,1470.52,1040.5532,867.27,1017.25,1298.2397,908.94,1.8116,17664.13,0.9756,2859.84,1689.33,25712.35,2412.73,2813.24,1033.12,1.3403,2283.09,2147.4,965.21,1550.9902,4056.4194,2359.78,1579.5991,1731.5879,1602.2229,930.25,1554.5667,1574.01,1540.78,1333.04,1642.72,1355.69,1.101983,1985.54,1133.24,1455.968,1643.38,1198.1111,959.2156,1287.1723,2973.5171,,950.54,3969.74,3499.33,1093.0,1110.6947,1672.15,1609.03,1158.33,11815.03,2686.01,2980.86,2528.32,3603.31,1.2254,1666.64,1334.1,1065.03,1211.77,2664.08,1957.33,7062.76,1478.58,1055.8569,2963.28,1564.35,1.6951,2467.44,1397.42,1.6732,1427.0843,7656.9368,612.2098,1562.17,2468.72,5619.3,1665.26,1604.42,2055.62,1194.94,1215.83,1002.48,1160.54,1767.84,1241.46,1829.48,2776.47,10382.77,3759.35,47127.5656
2021-11-21,1283.82,1609.665,2942.26,59535.005000000005,1719.86,1588.125,1702.965,1238.7703,1472.0949999999998,1054.9138,881.12,1022.83,1300.17055,919.87,1.82115,17745.53,0.9756,2882.625,1692.545,25821.555,2418.245,2817.87,1036.765,1.3426,2283.59,2202.41,970.65,1552.12295,4060.1036,2373.3900000000003,1582.2637,1735.1523499999998,1602.7796,935.725,1555.31465,1576.805,1541.1950000000002,1339.255,1645.965,1357.58,1.093669,1974.835,1133.81,1459.1146,1645.9450000000002,1199.09615,956.3495,1288.71495,2978.82025,,949.495,3979.355,3511.58,1095.26,1111.06225,1672.93,1609.655,1158.87,11892.48,2689.97,2987.77,2554.34,3627.115,1.2262,1667.34,1342.005,1065.53,1215.3,2667.83,1977.055,7096.514999999999,1479.005,1055.9273,2967.98,1570.58,1.6999,2469.05,1399.45,1.6748,1430.5146,7686.5699,611.8065999999999,1564.38,2477.915,5809.79,1746.98,1605.725,2042.38,1211.14,1216.78,1003.72,1162.01,1787.08,1259.435,1831.95,2782.82,10572.95,3831.03,47210.648
2021-11-28,1284.6,1610.48,2944.82,58256.1,1704.97,1588.91,1704.06,1240.5862,1472.5,1023.102,862.3,1009.84,1299.8985,901.79,1.7781,17347.68,0.9507,2830.8,1693.31,25151.41,2375.51,2817.53,1033.85,1.3406,2284.16,2113.76,962.1,1553.344,4064.3437,2355.2,1551.2998,1730.4008,1603.4589,924.59,1556.3979,1576.71,1541.75,1311.36,1646.21,1357.94,1.056695,1926.74,1134.42,1457.9102,1646.23,1199.7896,935.8529,1288.4498,2974.3624,,924.79,3981.65,3509.51,1093.3,1111.4648,1673.72,1610.49,1159.4,11678.81,2687.37,2991.52,2530.81,3572.67,1.2259,1668.41,1325.73,1066.08,1197.86,2671.48,1927.35,6890.14,1479.7,1056.2045,2966.63,1529.61,1.6614,2457.63,1398.86,1.6733,1390.6912,7495.6198,595.5071,1565.09,2479.99,5862.27,1750.6,1607.44,2032.3,1179.59,1217.92,1005.53,1163.6,1752.03,1232.88,1830.09,2784.56,10384.15,3739.99,47213.6078
2021-12-05,1285.225,1611.175,2936.4700000000003,58569.865000000005,1721.805,1589.38,1704.995,1240.2568,1469.27,1020.7707,861.23,1012.37,1291.5003499999998,907.2,1.77165,17464.985,0.9293,2835.625,1689.265,25354.73,2391.61,2800.3900000000003,1031.845,1.33885,2284.655,2110.0150000000003,966.525,1554.39265,4068.0104,2345.125,1551.2776,1710.42195,1604.9415,928.785,1557.4396000000002,1566.92,1542.145,1331.395,1640.475,1356.17,1.038231,1943.545,1134.95,1444.7975,1634.065,1200.32955,927.73545,1283.95525,2944.7599,,910.245,3979.195,3507.91,1096.52,1111.55325,1674.395,1611.12,1159.78,11616.15,2667.335,2988.8900000000003,2540.04,3568.525,1.22295,1669.37,1331.48,1066.57,1188.045,2669.26,1937.145,6880.3,1480.09,1056.4197,2950.295,1525.42,1.65565,2460.645,1396.955,1.671,1382.6335,7476.0261,593.60115,1556.67,2470.915,5868.605,1718.3,1608.9,1985.43,1180.73,1218.9499999999998,1006.75,1165.19,1756.02,1236.215,1811.78,2782.74,10446.735,3756.29,46956.74485
2021-12-12,1286.04,1611.99,2931.51,59511.72,1751.49,1590.01,1705.97,1237.4668,1472.55,1032.3025,869.89,1018.46,1293.5176,924.25,1.819,17590.78,0.9399,2869.03,1692.66,25557.13,2414.81,2806.6,1039.39,1.3423,2285.22,2145.62,970.62,1555.5736,4072.2208,2382.41,1566.2411,1714.1022,1605.5953,932.0,1558.2492,1568.86,1542.45,1358.62,1643.19,1358.6,1.043089,1956.69,1135.55,1445.7517,1636.09,1200.9968,936.8445,1284.6508,2952.5573,,926.95,3980.87,3516.55,1102.52,1111.9448,1675.2,1611.8,1160.05,11658.63,2670.25,2991.08,2549.71,3598.81,1.223,1670.29,1336.1,1067.11,1204.37,2666.69,1980.74,7048.96,1480.16,1056.7472,2957.13,1552.95,1.6856,2474.72,1398.33,1.674,1393.0055,7528.9002,602.266,1558.84,2517.29,6094.71,1785.9,1610.6,2010.95,1193.19,1220.16,1008.02,1166.65,1794.02,1271.21,1809.57,2787.95,10694.7,3851.73,47023.9362
2021-12-19,1286.725,1612.6950000000002,2923.835,59335.795,1734.745,1590.6550000000002,1707.45,1238.2204,1471.76,1018.5154,860.99,1006.27,1287.8409,926.475,1.80125,17370.65,0.9045,2844.81,1686.69,25285.785,2379.455,2795.21,1035.855,1.3454,2285.775,2109.225,958.675,1556.55475,4075.85625,2342.11,1552.34965,1706.49855,1606.2696,921.65,1559.11325,1564.435,1543.0949999999998,1348.8049999999998,1638.7,1358.105,0.996367,1948.97,1136.09,1441.2745,1629.07,1201.61445,922.78595,1285.9340499999998,2933.00275,,909.34,3981.34,3511.975,1105.005,1112.35025,1676.025,1612.465,1160.45,11494.875,2661.08,2923.035,2533.965,3533.48,1.22385,1671.3249999999998,1321.415,1067.67,1185.9050000000002,2666.565,1955.285,6944.6900000000005,1480.98,1057.5111,2946.275,1539.54,1.6685500000000002,2449.435,1396.71,1.6769500000000002,1375.6891,7401.447700000001,587.41365,1560.025,2504.21,6099.645,1808.335,1612.0700000000002,2014.575,1178.12,1221.185,1009.32,1168.3,1785.905,1265.585,1805.41,2789.9750000000004,10624.075,3813.945,46898.9169
2021-12-26,1287.53,1613.51,2935.56,59191.8,1727.3,1591.77,1708.85,1241.9101,1477.38,1015.2729,853.27,998.66,1294.951,935.35,1.8222,17254.32,0.8981,2824.32,1692.92,25118.99,2358.7,2810.77,1036.03,1.3453,2286.39,2100.1,947.03,1557.71,4080.0357,2333.01,1542.1266,1718.5714,1607.0404,914.22,1560.0837,1572.62,1543.55,1346.38,1645.11,1361.77,0.993231,1958.71,1136.67,1450.4278,1638.41,1202.5015,911.7412,1288.8955,2949.2837,,903.13,3990.92,3518.33,1101.25,1112.7481,1676.85,1613.33,1160.99,11469.73,2674.98,2928.28,2530.94,3493.4,1.2241,1672.47,1310.74,1068.34,1177.8,2644.25,1956.47,6960.26,1481.44,1057.4949,2960.18,1546.44,1.6826,2443.19,1400.39,1.6773,1358.0121,7338.1564,585.5089,1568.01,2490.43,6101.58,1765.84,1613.8,1976.54,1170.41,1222.4,1010.61,1169.9,1789.23,1267.91,1814.95,2800.71,10624.93,3807.26,47135.2898
2022-01-02,1288.21,1614.16,2937.61,58994.85,1726.19,1593.25,1710.15,1242.981,1479.27,1004.4497,852.2,999.94,1295.414,935.23,1.834,17217.4,0.9035,2816.72,1693.45,25068.74,2364.84,2810.89,1038.76,1.3458,2286.9,2090.01,946.77,1558.6292,4083.3687,2337.17,1541.4578,1719.2057,1607.6023,912.99,1560.7931,1573.64,1544.2,1340.64,1645.26,1363.75,0.9943,1935.92,1137.16,1451.4445,1638.96,1203.1449,910.6141,1290.8056,2951.7115,,905.75,3999.33,3525.78,1101.43,1113.014,1677.51,1614.16,1161.64,11425.04,2676.16,2930.36,2516.34,3496.34,1.2242,1673.57,1308.9,1068.87,1179.59,2649.0,1949.62,6959.87,1482.45,1058.015,2960.6,1541.25,1.6958,2444.58,1402.16,1.6776,1356.4451,7370.4521,586.8589,1571.26,2485.63,6051.91,1758.75,1615.16,1982.62,1167.37,1223.38,1011.72,1171.19,1775.1,1256.28,1817.15,2801.75,10547.59,3781.47,47192.9912
2022-01-09,1289.08,1615.03,2915.89,59870.58,1761.73,1594.22,1711.14,1241.652,1474.51,1023.9731,871.36,1016.13,1286.8977,945.57,1.78,17424.88,0.8759,2857.86,1685.33,25299.55,2382.99,2795.68,1047.01,1.3332,2287.54,2083.09,964.32,1559.8565,4087.8116,2389.25,1566.4144,1707.8145,1608.2948,933.56,1561.5682,1566.34,1544.71,1375.94,1632.63,1360.48,0.974202,1970.61,1137.79,1445.8539,1630.48,1203.9644,922.9015,1287.3118,2936.1586,,916.1,3992.2,3532.23,1091.08,1113.4817,1678.38,1614.97,1162.09,11594.71,2661.48,2924.6,2529.8,3536.44,1.2182,1674.25,1338.09,1069.5,1189.0,2640.22,1973.89,7029.32,1483.08,1058.3573,2946.68,1556.5,1.6469,2475.02,1399.03,1.6648,1376.2944,7505.9694,598.4785,1566.83,2518.17,6097.1,1763.85,1616.85,1995.02,1188.8,1224.53,1013.14,1172.62,1804.07,1270.56,1810.59,2794.71,10589.16,3791.75,46971.3104
2022-01-16,1289.77,1615.73,2920.49,59478.065,1725.92,1594.71,1711.63,1236.8524,1477.75,1024.6644,874.62,1018.24,1288.7994,942.295,1.77145,17349.27,0.901,2838.25,1686.735,25132.715,2364.585,2800.95,1043.33,1.3266,2288.045,2070.2250000000004,971.01,1560.85255,4091.40695,2350.29,1561.375,1709.8038,1608.88215,935.975,1562.26435,1567.76,1544.8200000000002,1368.045,1636.525,1362.675,0.999112,1968.61,1138.3,1446.5487,1633.775,1204.61835,917.9047,1289.2193,2937.32735,,896.53,3998.52,3528.505,1081.26,1113.77,1679.105,1615.45,1162.3049999999998,11544.455,2664.65,2927.76,2502.705,3490.195,1.21545,1674.855,1341.345,1070.04,1170.785,2643.825,1956.775,6909.205,1482.87,1058.4298,2951.74,1549.96,1.632,2457.26,1400.48,1.6599,1358.0990499999998,7481.92675,589.76595,1569.98,2506.04,6062.25,1746.775,1618.29,1971.34,1186.94,1225.48,1014.4,1174.04,1804.085,1274.225,1811.295,2795.27,10620.77,3798.17,47043.01755
2022-01-23,1290.58,1616.54,2920.42,59770.5,1746.24,1596.23,1712.79,1235.9327,1479.45,1027.1549,881.18,1023.82,1287.2051,937.23,1.7129,17434.77,0.8943,2844.39,1685.6,25211.34,2374.6,2799.67,1048.01,1.3198,2288.66,2076.95,977.9,1562.0117,4095.5729,2361.61,1565.0239,1711.247,1609.6327,944.03,1563.09,1568.41,1545.14,1391.42,1623.67,1363.48,1.005449,1951.68,1138.91,1448.2464,1633.45,1205.354,921.2911,1290.9135,2937.9007,,900.35,3999.79,3528.82,1077.76,1114.2411,1679.95,1615.92,1162.79,11589.81,2664.66,2927.89,2506.71,3494.83,1.2104,1675.98,1353.02,1070.55,1174.65,2644.28,1936.13,6791.5,1483.52,1058.6008,2950.3,1539.27,1.6073,2463.58,1402.1,1.6532,1353.2207,7473.4681,588.9756,1571.41,2500.68,6062.61,1770.04,1619.99,1946.31,1191.17,1226.6,1015.58,1175.52,1800.97,1267.99,1811.49,2794.57,10608.55,3793.92,47060.0823
